# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_3	cds	2323881	2325233	-	JPEOAD_02172	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JJQ2
contig_3	cds	2325358	2327421	+	JPEOAD_02173	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CEF5
contig_3	cds	2327465	2328598	+	JPEOAD_02174	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C5L9
contig_3	cds	2328595	2328900	+	JPEOAD_02175	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CEE4
contig_3	cds	2328897	2330333	+	JPEOAD_02176	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CEE2
contig_3	cds	2330619	2331620	+	JPEOAD_02177	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C5M8
contig_3	cds	2331875	2332006	+	JPEOAD_02178	-	-	-	-	-	-
contig_3	cds	2332230	2334002	-	JPEOAD_02179	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CEJ7
contig_3	cds	2334017	2335264	-	JPEOAD_02180	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C5L8
contig_3	cds	2335281	2335568	-	JPEOAD_02181	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CEF2
contig_3	cds	2335556	2336731	-	JPEOAD_02182	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C5K4
contig_3	cds	2336728	2337699	-	JPEOAD_02183	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JSR7
contig_3	cds	2337699	2338262	-	JPEOAD_02184	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CEN5
contig_3	cds	2338262	2339368	-	JPEOAD_02185	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CEF4
contig_3	cds	2339365	2340339	-	JPEOAD_02186	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C5K5
contig_3	cds	2340364	2340846	-	JPEOAD_02187	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C5M0
contig_3	cds	2341187	2342590	-	JPEOAD_02188	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CED0
contig_3	cds	2342849	2344009	-	JPEOAD_02189	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CEK8
contig_3	cds	2344037	2346139	-	JPEOAD_02190	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C5K9
contig_3	cds	2346275	2346649	-	JPEOAD_02191	123.0	2.4e-34	0.815	0.981	0.614	UniRef:UniRef90_UPI002ED5D5BA
contig_3	cds	2346678	2347508	+	JPEOAD_02192	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C549
contig_3	cds	2347437	2347949	-	JPEOAD_02193	-	-	-	-	-	-
contig_3	cds	2347984	2349333	-	JPEOAD_02194	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002DEF4D8
contig_3	cds	2349481	2351283	-	JPEOAD_02195	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C5Z3
contig_3	cds	2351588	2352040	+	JPEOAD_02196	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JJ69
contig_3	cds	2351979	2353097	+	JPEOAD_02197	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0007E003F6
contig_3	cds	2353376	2354305	+	JPEOAD_02198	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C618
contig_3	cds	2354344	2354838	-	JPEOAD_02199	251.0	2.4e-83	0.945	0.934	0.755	UniRef:UniRef90_UPI00156B7D47
contig_3	cds	2354867	2356183	-	JPEOAD_02200	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C5Y4
contig_3	cds	2356362	2357003	+	JPEOAD_02201	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C5Y9
contig_3	cds	2357000	2360146	+	JPEOAD_02202	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C5Y8
contig_3	cds	2360240	2361664	-	JPEOAD_02203	768.0	7.4e-279	0.850	1.0	1.0	UniRef:UniRef90_A0A858JNN1
contig_3	cds	2361667	2362308	+	JPEOAD_02204	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C5Y0
contig_3	cds	2362468	2363229	+	JPEOAD_02205	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C602
contig_3	cds	2363262	2363699	+	JPEOAD_02206	298.0	2.1e-102	1.0	0.993	1.0	UniRef:UniRef90_A0A858JLR1
contig_3	cds	2363949	2364602	+	JPEOAD_02207	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C634
contig_3	cds	2364631	2365443	-	JPEOAD_02208	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C626
contig_3	cds	2365659	2366699	-	JPEOAD_02209	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C607
contig_3	cds	2367084	2367542	+	JPEOAD_02210	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JJ31
contig_3	cds	2367611	2368441	+	JPEOAD_02211	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C549
contig_3	cds	2368498	2370582	+	JPEOAD_02212	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAR5
contig_3	cds	2370623	2371141	-	JPEOAD_02213	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAV4
contig_3	cds	2371313	2372308	-	JPEOAD_02214	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAT9
contig_3	cds	2372376	2373158	-	JPEOAD_02215	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAT2
contig_3	cds	2373158	2373991	-	JPEOAD_02216	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAX5
contig_3	cds	2373988	2375052	-	JPEOAD_02217	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAU2
contig_3	cds	2375089	2376126	-	JPEOAD_02218	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAQ2
contig_3	cds	2376123	2377115	-	JPEOAD_02219	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002E4E08D
contig_3	cds	2377204	2378142	+	JPEOAD_02220	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAQ0
contig_3	cds	2378139	2379104	+	JPEOAD_02221	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000586E1E8
contig_3	cds	2379458	2380288	+	JPEOAD_02222	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000587CC36
contig_3	cds	2380398	2382815	+	JPEOAD_02223	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAU5
contig_3	cds	2383131	2383853	+	JPEOAD_02224	481.0	3.6e-171	1.0	0.876	1.0	UniRef:UniRef90_A0A858JIS9
contig_3	cds	2383988	2384659	+	JPEOAD_02225	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAS3
contig_3	cds	2384784	2385689	-	JPEOAD_02226	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAW5
contig_3	cds	2385863	2386870	+	JPEOAD_02227	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JF52
contig_3	cds	2386867	2388231	+	JPEOAD_02228	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAP0
contig_3	cds	2388253	2388759	-	JPEOAD_02229	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAQ9
contig_3	cds	2388960	2390024	-	JPEOAD_02230	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAP1
contig_3	cds	2390183	2391745	-	JPEOAD_02231	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JS45
contig_3	cds	2391865	2394255	-	JPEOAD_02232	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JK81
contig_3	cds	2394739	2395908	-	JPEOAD_02233	740.0	2.8e-269	1.0	1.0	0.928	UniRef:UniRef90_A0A318QHP7
contig_3	cds	2396096	2397292	-	JPEOAD_02234	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JG05
contig_3	cds	2397309	2398616	-	JPEOAD_02235	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAR4
contig_3	cds	2398718	2399590	-	JPEOAD_02236	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAV6
contig_3	cds	2399583	2400434	-	JPEOAD_02237	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAS2
contig_3	cds	2400459	2401040	-	JPEOAD_02238	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAN1
contig_3	cds	2401217	2401936	+	JPEOAD_02239	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAP9
contig_3	cds	2401949	2402866	+	JPEOAD_02240	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAN2
contig_3	cds	2402999	2404765	-	JPEOAD_02241	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAS5
contig_3	cds	2404819	2406162	-	JPEOAD_02242	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAN5
contig_3	cds	2406267	2407052	-	JPEOAD_02243	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAS4
contig_3	cds	2407342	2408838	+	JPEOAD_02244	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JMT0
contig_3	cds	2408845	2409654	+	JPEOAD_02245	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAQ4
contig_3	cds	2409756	2411375	-	JPEOAD_02246	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAU3
contig_3	cds	2411436	2412746	-	JPEOAD_02247	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAR1
contig_3	cds	2412822	2413736	-	JPEOAD_02248	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JSH0
contig_3	cds	2413783	2414829	-	JPEOAD_02249	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAN9
contig_3	cds	2415084	2416520	-	JPEOAD_02250	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JMU1
contig_3	cds	2416578	2417846	-	JPEOAD_02251	862.0	0.0	1.0	0.998	1.0	UniRef:UniRef90_A0A858JJA6
contig_3	cds	2418055	2419044	+	JPEOAD_02252	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAM7
contig_3	cds	2419041	2419829	+	JPEOAD_02253	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAR3
contig_3	cds	2419834	2420616	+	JPEOAD_02254	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAP7
contig_3	cds	2420649	2421470	+	JPEOAD_02255	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAP6
contig_3	cds	2421497	2422858	+	JPEOAD_02256	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAT1
contig_3	cds	2422855	2424504	+	JPEOAD_02257	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAQ1
contig_3	cds	2424506	2424925	+	JPEOAD_02258	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAL2
contig_3	cds	2424936	2425709	+	JPEOAD_02259	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAM8
contig_3	cds	2425782	2427305	-	JPEOAD_02260	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAL0
contig_3	cds	2427368	2428078	-	JPEOAD_02261	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAQ6
contig_3	cds	2428137	2428874	-	JPEOAD_02262	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAL5
contig_3	cds	2428871	2430379	-	JPEOAD_02263	1002.0	0.0	1.0	0.979	1.0	UniRef:UniRef90_A0A858JIW8
contig_3	cds	2430417	2432645	-	JPEOAD_02264	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAN7
contig_3	cds	2432642	2433016	-	JPEOAD_02265	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAN6
contig_3	cds	2433013	2433939	-	JPEOAD_02266	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JL57
contig_3	cds	2434295	2435071	+	JPEOAD_02267	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAN8
contig_3	cds	2435068	2435829	+	JPEOAD_02268	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAK2
contig_3	cds	2435826	2436683	+	JPEOAD_02269	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JFX9
contig_3	cds	2436680	2438026	+	JPEOAD_02270	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAK0
contig_3	cds	2438070	2439350	+	JPEOAD_02271	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JLJ3
contig_3	cds	2439347	2439835	+	JPEOAD_02272	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAK4
contig_3	cds	2439835	2440233	+	JPEOAD_02273	256.0	3.3e-86	1.0	0.992	1.0	UniRef:UniRef90_A0A858JP24
contig_3	cds	2440230	2441066	+	JPEOAD_02274	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAM5
contig_3	cds	2441107	2442141	-	JPEOAD_02275	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAM6
contig_3	cds	2442613	2443860	-	JPEOAD_02276	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAQ8
contig_3	cds	2443857	2445182	-	JPEOAD_02277	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0007DD1DEC
contig_3	cds	2445357	2446451	-	JPEOAD_02278	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAJ2
contig_3	cds	2446607	2447437	-	JPEOAD_02279	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A2D3HAT8
contig_3	cds	2447526	2448356	-	JPEOAD_02280	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C549
contig_3	cds	2448509	2451034	+	JPEOAD_02281	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002080A9F
contig_3	cds	2451135	2452226	-	JPEOAD_02282	719.0	2.5e-262	0.959	1.0	1.0	UniRef:UniRef90_A0A858JKR8
contig_3	cds	2452815	2454188	+	JPEOAD_02283	814.0	1.9e-297	0.860	1.0	1.0	UniRef:UniRef90_A0A858JIA6
contig_3	cds	2454287	2454904	-	JPEOAD_02284	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C561
contig_3	cds	2454901	2455929	-	JPEOAD_02285	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C588
contig_3	cds	2456128	2457219	+	JPEOAD_02286	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C589
contig_3	cds	2457204	2458010	+	JPEOAD_02287	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JS91
contig_3	cds	2458010	2458813	+	JPEOAD_02288	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C559
contig_3	cds	2458851	2459864	+	JPEOAD_02289	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C557
contig_3	cds	2459861	2460925	+	JPEOAD_02290	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C558
contig_3	cds	2461033	2462028	-	JPEOAD_02291	699.0	4.7e-255	1.0	0.994	1.0	UniRef:UniRef90_A0A858JR74
contig_3	cds	2462156	2463115	+	JPEOAD_02292	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C556
contig_3	cds	2463075	2463215	-	JPEOAD_02293	-	-	-	-	-	-
contig_3	cds	2463248	2464288	-	JPEOAD_02294	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C572
contig_3	cds	2464354	2464491	+	JPEOAD_02295	-	-	-	-	-	-
contig_3	cds	2464717	2465883	-	JPEOAD_02296	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C590
contig_3	cds	2465971	2467335	-	JPEOAD_02297	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000208099B
contig_3	cds	2467348	2468751	-	JPEOAD_02298	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000208099A
contig_3	cds	2468858	2470084	-	JPEOAD_02299	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002080999
contig_3	cds	2470144	2471397	-	JPEOAD_02300	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002080998
contig_3	cds	2471405	2472283	-	JPEOAD_02301	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000587245B
contig_3	cds	2472362	2473069	-	JPEOAD_02302	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002080996
contig_3	cds	2473288	2474046	+	JPEOAD_02303	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI00279590FC
contig_3	cds	2474090	2475382	+	JPEOAD_02304	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002080993
contig_3	cds	2475466	2475969	+	JPEOAD_02305	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002080992
contig_3	cds	2476090	2476983	-	JPEOAD_02306	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000314CD34
contig_3	cds	2476976	2478031	-	JPEOAD_02307	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003008387
contig_3	cds	2478028	2479551	-	JPEOAD_02308	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000208098E
contig_3	cds	2479548	2480552	-	JPEOAD_02309	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000208098D
contig_3	cds	2480636	2482060	-	JPEOAD_02310	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0007DDB3FC
contig_3	cds	2482095	2483228	-	JPEOAD_02311	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000208098B
contig_3	cds	2483282	2484067	-	JPEOAD_02312	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000208098A
contig_3	cds	2484508	2485869	+	JPEOAD_02313	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0007DE2752
contig_3	cds	2486299	2486619	-	JPEOAD_02314	202.0	1.1e-65	0.972	0.873	0.971	UniRef:UniRef90_UPI001CD36538
contig_3	cds	2486640	2487794	+	JPEOAD_02315	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002080984
contig_3	cds	2487794	2490955	+	JPEOAD_02316	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002D68692
contig_3	cds	2490957	2494259	+	JPEOAD_02317	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002080982
contig_3	cds	2494286	2495830	+	JPEOAD_02318	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI000587D5F7
contig_3	cds	2495984	2496805	+	JPEOAD_02319	509.0	4.0e-182	0.945	1.0	0.996	UniRef:UniRef90_UPI001CC3162A
contig_3	cds	2496805	2498181	+	JPEOAD_02320	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0003109731
contig_3	cds	2498208	2498651	-	JPEOAD_02321	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0006807C6D
contig_3	cds	2498718	2499389	-	JPEOAD_02322	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002080893
contig_3	cds	2499391	2502465	-	JPEOAD_02323	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002080892
contig_3	cds	2502465	2503619	-	JPEOAD_02324	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002FDA344
contig_3	cds	2503616	2504860	-	JPEOAD_02325	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002080890
contig_3	cds	2506022	2506402	+	JPEOAD_02326	223.0	2.6e-73	1.0	1.0	0.913	UniRef:UniRef90_A0A1X9X057
contig_3	cds	2506402	2508024	+	JPEOAD_02327	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI001CC31ABB
contig_3	cds	2508085	2508930	-	JPEOAD_02328	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6S6PR21
contig_3	cds	2508927	2510153	-	JPEOAD_02329	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6S6PX27
contig_3	cds	2510212	2510925	+	JPEOAD_02330	223.0	3.2e-70	0.827	0.925	0.597	UniRef:UniRef90_UPI002570079B
contig_3	cds	2511181	2512230	-	JPEOAD_02331	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C5F1
contig_3	cds	2512300	2513043	-	JPEOAD_02332	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C5F9
contig_3	cds	2513105	2513938	-	JPEOAD_02333	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C5G1
contig_3	cds	2514056	2514970	+	JPEOAD_02334	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C5G0
contig_3	cds	2515025	2515972	-	JPEOAD_02335	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C5F7
contig_3	cds	2515969	2517072	-	JPEOAD_02336	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C5G7
contig_3	cds	2517197	2518105	+	JPEOAD_02337	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C5I5
contig_3	cds	2518124	2519044	-	JPEOAD_02338	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C5J3
contig_3	cds	2519158	2520420	+	JPEOAD_02339	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JSG4
contig_3	cds	2520465	2521319	+	JPEOAD_02340	546.0	3.0e-196	0.979	1.0	1.0	UniRef:UniRef90_A0A858JRB2
contig_3	cds	2521420	2522337	-	JPEOAD_02341	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C5D8
contig_3	cds	2522367	2523104	-	JPEOAD_02342	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C5F0
contig_3	cds	2523220	2524116	+	JPEOAD_02343	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C5F2
contig_3	cds	2524358	2526445	-	JPEOAD_02344	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C5E7
contig_3	cds	2526703	2527761	-	JPEOAD_02345	715.0	1.3e-260	1.0	1.0	0.997	UniRef:UniRef90_UPI0004D5A73C
contig_3	cds	2527844	2530384	-	JPEOAD_02346	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C5F6
contig_3	cds	2530485	2530745	-	JPEOAD_02347	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C5H5
contig_3	cds	2531171	2531980	-	JPEOAD_02348	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C5I2
contig_3	cds	2531977	2532612	-	JPEOAD_02349	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JKP3
contig_3	cds	2532696	2533574	-	JPEOAD_02350	576.0	2.5e-207	1.0	0.942	0.959	UniRef:UniRef90_G6XFB1
contig_3	cds	2533571	2533882	-	JPEOAD_02351	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A149U6C2
contig_3	cds	2534240	2534659	-	JPEOAD_02352	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JRA4
contig_3	cds	2534791	2535147	+	JPEOAD_02353	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C996
contig_3	cds	2535251	2535949	+	JPEOAD_02354	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C999
contig_3	cds	2536530	2538128	+	JPEOAD_02355	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C9A2
contig_3	cds	2538373	2539680	+	JPEOAD_02356	889.0	0.0	1.0	0.967	1.0	UniRef:UniRef90_A0A858JM19
contig_3	cds	2539745	2541181	-	JPEOAD_02357	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JJ89
contig_3	cds	2541707	2542183	+	JPEOAD_02358	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C9D4
contig_3	cds	2542180	2542941	+	JPEOAD_02359	-	-	-	-	-	-
contig_3	cds	2542925	2543638	+	JPEOAD_02360	372.0	5.5e-129	1.0	1.0	0.907	UniRef:UniRef90_A0A2V4RIX9
contig_3	cds	2543876	2544562	-	JPEOAD_02361	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181C9B0
contig_3	cds	2544951	2546348	+	JPEOAD_02362	927.0	0.0	1.0	0.998	1.0	UniRef:UniRef90_A0A858JIE7
contig_3	cds	2546768	2547994	+	JPEOAD_02363	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6S6PX27
contig_3	cds	2547991	2548836	+	JPEOAD_02364	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A6S6PR21
contig_3	cds	2548929	2549867	+	JPEOAD_02365	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAK8
contig_3	cds	2550124	2550408	+	JPEOAD_02366	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAJ1
contig_3	cds	2550456	2551115	-	JPEOAD_02367	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A858JRX0
contig_3	cds	2551303	2551464	+	JPEOAD_02368	-	-	-	-	-	-
contig_3	cds	2551687	2553177	+	JPEOAD_02369	953.0	0.0	1.008	0.919	0.934	UniRef:UniRef90_UPI001FCA27BB
contig_3	cds	2553313	2554569	+	JPEOAD_02370	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAL4
contig_3	cds	2554971	2555285	+	JPEOAD_02371	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAL7
contig_3	cds	2555422	2555811	+	JPEOAD_02372	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAP8
contig_3	cds	2556214	2556840	-	JPEOAD_02373	338.0	1.1e-116	0.899	1.0	1.0	UniRef:UniRef90_A0A858JP15
contig_3	cds	2556939	2558132	+	JPEOAD_02374	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_UPI0002080752
contig_3	cds	2558522	2558854	+	JPEOAD_02375	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAJ6
contig_3	cds	2559149	2559325	+	JPEOAD_02376	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAI0
contig_3	cds	2559358	2559522	+	JPEOAD_02377	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAM4
contig_3	cds	2559860	2560648	-	JPEOAD_02378	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAI3
contig_3	cds	2560826	2561008	-	JPEOAD_02379	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAM3
contig_3	cds	2561176	2561874	+	JPEOAD_02380	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAK5
contig_3	cds	2562059	2562388	+	JPEOAD_02381	-	-	-	-	-	-
contig_3	cds	2562719	2562880	+	JPEOAD_02382	-	0.0	1.0	1.0	1.0	UniRef:UniRef100_A0A181CAP2
