# Annotated with Bakta
# Software: v1.11.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_3	cds	2458010	2458813	+	JPEOAD_02288		ABC transporter permease	RefSeq:WP_007398607.1, SO:0001217, UniParc:UPI00020809A3, UniRef:UniRef100_A0A181C559, UniRef:UniRef50_A0A2J7VYU5, UniRef:UniRef90_A0A181C559
contig_3	cds	2458851	2459864	+	JPEOAD_02289		Isopenicillin N synthase family oxygenase	RefSeq:WP_007398606.1, SO:0001217, UniParc:UPI00020809A2, UniRef:UniRef100_A0A181C557, UniRef:UniRef50_A0A6S7CZK8, UniRef:UniRef90_A0A181C557
contig_3	cds	2459861	2460925	+	JPEOAD_02290	lacI	LacI family transcriptional regulator	RefSeq:WP_039998959.1, SO:0001217, UniParc:UPI00031D2B67, UniRef:UniRef100_A0A181C558, UniRef:UniRef50_A0A181C558, UniRef:UniRef90_A0A181C558
contig_3	cds	2461033	2462028	-	JPEOAD_02291		Aromatic ring-hydroxylating dioxygenase subunit alpha	SO:0001217, UniRef:UniRef50_A0A1Q4BHS3, UniRef:UniRef90_A0A858JR74
contig_3	cds	2462156	2463115	+	JPEOAD_02292		ABC transporter substrate-binding protein	RefSeq:WP_050800676.1, SO:0001217, UniParc:UPI000301FC76, UniRef:UniRef100_A0A181C556, UniRef:UniRef50_A0A181C556, UniRef:UniRef90_A0A181C556
contig_3	cds	2463075	2463215	-	JPEOAD_02293		hypothetical protein	
contig_3	cds	2463248	2464288	-	JPEOAD_02294	add	adenosine deaminase	EC:3.5.4.2, EC:3.5.4.4, GO:0004000, GO:0019239, GO:0043101, KEGG:K21053, RefSeq:WP_039999004.1, SO:0001217, UniParc:UPI0003087E10, UniRef:UniRef100_A0A181C572, UniRef:UniRef50_Q9P6J8, UniRef:UniRef90_A0A181C572
contig_3	cds	2464354	2464491	+	JPEOAD_02295		hypothetical protein	
contig_3	cds	2464717	2465883	-	JPEOAD_02296		IS110 family transposase	GO:0004803, RefSeq:WP_050800526.1, SO:0001217, UniParc:UPI00030F65AA, UniRef:UniRef100_A0A181C590, UniRef:UniRef50_A0A2A2M2Y1, UniRef:UniRef90_A0A181C590
contig_3	cds	2465971	2467335	-	JPEOAD_02297		NCS2 family permease	KEGG:K06901, RefSeq:WP_007398599.1, SO:0001217, UniParc:UPI000208099B, UniRef:UniRef100_UPI000208099B, UniRef:UniRef50_UPI000208099B, UniRef:UniRef90_UPI000208099B
contig_3	cds	2467348	2468751	-	JPEOAD_02298		M20/M25/M40 family metallo-hydrolase	RefSeq:WP_007398598.1, SO:0001217, UniParc:UPI000208099A, UniRef:UniRef100_UPI000208099A, UniRef:UniRef50_G2I070, UniRef:UniRef90_UPI000208099A
contig_3	cds	2468858	2470084	-	JPEOAD_02299		cytochrome P450	RefSeq:WP_007398597.1, SO:0001217, UniParc:UPI0002080999, UniRef:UniRef100_UPI0002080999, UniRef:UniRef50_UPI0002080999, UniRef:UniRef90_UPI0002080999
contig_3	cds	2470144	2471397	-	JPEOAD_02300		hydantoinase/carbamoylase family amidase	RefSeq:WP_007398596.1, SO:0001217, UniParc:UPI0002080998, UniRef:UniRef100_UPI0002080998, UniRef:UniRef50_A0A1E3H694, UniRef:UniRef90_UPI0004D618CD
contig_3	cds	2471405	2472283	-	JPEOAD_02301		alpha/beta fold hydrolase	RefSeq:WP_039999002.1, SO:0001217, UniParc:UPI000587245B, UniRef:UniRef100_UPI000587245B, UniRef:UniRef50_A0A0H2M4V1, UniRef:UniRef90_UPI000B20827F
contig_3	cds	2472362	2473069	-	JPEOAD_02302	gntR	GntR family transcriptional regulator	RefSeq:WP_007398594.1, SO:0001217, UniParc:UPI0002080996, UniRef:UniRef100_UPI0002080996, UniRef:UniRef50_A0A346A1C6, UniRef:UniRef90_UPI0002080996
contig_3	cds	2473288	2474046	+	JPEOAD_02303		class II aldolase/adducin family protein	RefSeq:WP_007398592.1, SO:0001217, UniParc:UPI0002080994, UniRef:UniRef100_UPI00279590FC, UniRef:UniRef50_A0A1E3H0Q2, UniRef:UniRef90_UPI00279590FC
contig_3	cds	2474090	2475382	+	JPEOAD_02304		LLM class flavin-dependent oxidoreductase	EC:1.14.-.-, KEGG:K24116, RefSeq:WP_007398591.1, SO:0001217, UniParc:UPI0002080993, UniRef:UniRef100_UPI0002080993, UniRef:UniRef50_A0A0B4XBX0, UniRef:UniRef90_UPI0002080993
contig_3	cds	2475466	2475969	+	JPEOAD_02305		flavin reductase	RefSeq:WP_007398590.1, SO:0001217, UniParc:UPI0002080992, UniRef:UniRef100_UPI0002080992, UniRef:UniRef50_UPI0004D508FF, UniRef:UniRef90_UPI0004D508FF
contig_3	cds	2476090	2476983	-	JPEOAD_02306		ABC transporter permease	KEGG:K23536, RefSeq:WP_039998955.1, SO:0001217, UniParc:UPI000314CD34, UniRef:UniRef100_UPI000314CD34, UniRef:UniRef50_A0A0D6MLL0, UniRef:UniRef90_UPI0004DA7E38
contig_3	cds	2476976	2478031	-	JPEOAD_02307		ABC transporter permease	RefSeq:WP_050800674.1, SO:0001217, UniParc:UPI0003008387, UniRef:UniRef100_UPI0003008387, UniRef:UniRef50_A0A0D6ML23, UniRef:UniRef90_UPI0003008387
contig_3	cds	2478028	2479551	-	JPEOAD_02308		ABC transporter ATP-binding protein	KEGG:K23537, RefSeq:WP_007398586.1, SO:0001217, UniParc:UPI000208098E, UniRef:UniRef100_UPI000208098E, UniRef:UniRef50_A0A0D6MM27, UniRef:UniRef90_UPI000D9B48A4
contig_3	cds	2479548	2480552	-	JPEOAD_02309		BMP family protein	KEGG:K07335, RefSeq:WP_007398585.1, SO:0001217, UniParc:UPI000208098D, UniRef:UniRef100_UPI000208098D, UniRef:UniRef50_A0A0D6MKZ1, UniRef:UniRef90_UPI000208098D
contig_3	cds	2480636	2482060	-	JPEOAD_02310		amidase family protein	RefSeq:WP_157772007.1, SO:0001217, UniParc:UPI0007DDB3FC, UniRef:UniRef100_UPI0007DDB3FC, UniRef:UniRef50_UPI0007DDB3FC, UniRef:UniRef90_UPI00068EC49D
contig_3	cds	2482095	2483228	-	JPEOAD_02311		pyridoxal phosphate-dependent aminotransferase	RefSeq:WP_007398583.1, SO:0001217, UniParc:UPI000208098B, UniRef:UniRef100_UPI000208098B, UniRef:UniRef50_Q89Q09, UniRef:UniRef90_UPI000208098B
contig_3	cds	2483282	2484067	-	JPEOAD_02312		SDR family oxidoreductase	RefSeq:WP_007398582.1, SO:0001217, UniParc:UPI000208098A, UniRef:UniRef100_UPI000208098A, UniRef:UniRef50_A0A401TZL3, UniRef:UniRef90_UPI000208098A
contig_3	cds	2484508	2485869	+	JPEOAD_02313		cytosine permease	KEGG:K03457, RefSeq:WP_157772008.1, SO:0001217, UniParc:UPI0007DE2752, UniRef:UniRef100_UPI0007DE2752, UniRef:UniRef50_UPI0015E8C166, UniRef:UniRef90_UPI0007DE2752
contig_3	cds	2486299	2486619	-	JPEOAD_02314		hypothetical protein	SO:0001217, UniRef:UniRef50_UPI001CD36538, UniRef:UniRef90_UPI001CD36538
contig_3	cds	2486640	2487794	+	JPEOAD_02315		MdtA/MuxA family multidrug efflux RND transporter periplasmic adaptor subunit	GO:0016020, GO:0022857, GO:0055085, KEGG:K07799, RefSeq:WP_007398576.1, SO:0001217, UniParc:UPI0002080984, UniRef:UniRef100_UPI0002080984, UniRef:UniRef50_Q5FU15, UniRef:UniRef90_UPI0002080984
contig_3	cds	2487794	2490955	+	JPEOAD_02316	mdtB	Multidrug resistance protein MdtB	RefSeq:WP_039998996.1, SO:0001217, UniParc:UPI0002D68692, UniRef:UniRef100_UPI0002D68692, UniRef:UniRef50_P76398, UniRef:UniRef90_A0A347WEG4
contig_3	cds	2490957	2494259	+	JPEOAD_02317	mdtC	Multidrug resistance protein MdtC	RefSeq:WP_007398574.1, SO:0001217, UniParc:UPI0002080982, UniRef:UniRef100_UPI0002080982, UniRef:UniRef50_F2EYE0, UniRef:UniRef90_A0A347WEG5
contig_3	cds	2494286	2495830	+	JPEOAD_02318	ttgI	Toluene efflux pump outer membrane protein TtgI	RefSeq:WP_039998994.1, SO:0001217, UniParc:UPI000587D5F7, UniRef:UniRef100_UPI000587D5F7, UniRef:UniRef50_A0A347WEG6, UniRef:UniRef90_A0A347WEG6
contig_3	cds	2495984	2496805	+	JPEOAD_02319		response regulator transcription factor	SO:0001217, UniRef:UniRef50_A0A0M0EHI0, UniRef:UniRef90_UPI001CC3162A
contig_3	cds	2496805	2498181	+	JPEOAD_02320		ATP-binding protein	RefSeq:WP_050800672.1, SO:0001217, UniParc:UPI0003109731, UniRef:UniRef100_UPI0003109731, UniRef:UniRef50_A0A0M0EGK1, UniRef:UniRef90_UPI00068A2391
contig_3	cds	2498208	2498651	-	JPEOAD_02321		Rrf2 family transcriptional regulator	KEGG:K13771, RefSeq:WP_050800684.1, SO:0001217, UniParc:UPI0006807C6D, UniRef:UniRef100_UPI0006807C6D, UniRef:UniRef50_A0A318PMH7, UniRef:UniRef90_UPI0006807C6D
contig_3	cds	2498718	2499389	-	JPEOAD_02322		response regulator transcription factor	RefSeq:WP_007398568.1, SO:0001217, UniParc:UPI0002080893, UniRef:UniRef100_UPI0002080893, UniRef:UniRef50_C7JBI6, UniRef:UniRef90_UPI0004D5F144
contig_3	cds	2499391	2502465	-	JPEOAD_02323	cusA	Cobalt-zinc-cadmium resistance protein CzcA	COG:COG3696, COG:P, KEGG:K15726, RefSeq:WP_007398567.1, SO:0001217, UniParc:UPI0002080892, UniRef:UniRef100_UPI0002080892, UniRef:UniRef50_A0A149VGK5, UniRef:UniRef90_A0A0M0EEX8
contig_3	cds	2502465	2503619	-	JPEOAD_02324		efflux RND transporter periplasmic adaptor subunit	RefSeq:WP_039998948.1, SO:0001217, UniParc:UPI0002FDA344, UniRef:UniRef100_UPI0002FDA344, UniRef:UniRef50_A0A0M0EFV4, UniRef:UniRef90_UPI0004D3B5EB
contig_3	cds	2503616	2504860	-	JPEOAD_02325	tolC	TolC family protein	RefSeq:WP_083824438.1, SO:0001217, UniParc:UPI0007DCDE40, UniRef:UniRef100_UPI0002080890, UniRef:UniRef50_A0A939HLQ5, UniRef:UniRef90_UPI0002080890
contig_3	cds	2506022	2506402	+	JPEOAD_02326		MsldAB small subunit	SO:0001217, UniRef:UniRef50_Q8L1D5, UniRef:UniRef90_A0A1X9X057
contig_3	cds	2506402	2508024	+	JPEOAD_02327		PQQ-binding-like beta-propeller repeat protein	RefSeq:WP_396415486.1, SO:0001217, UniParc:UPI0007DDB0D7, UniRef:UniRef100_UPI001CC31ABB, UniRef:UniRef50_A0A2X5NVN0, UniRef:UniRef90_UPI001CC31ABB
contig_3	cds	2508085	2508930	-	JPEOAD_02328	istB	IS21-like element helper ATPase IstB	GO:0005524, RefSeq:WP_007396167.1, SO:0001217, UniParc:UPI000207F854, UniRef:UniRef100_A0A6S6PR21, UniRef:UniRef50_A0A255YYW3, UniRef:UniRef90_A0A177JUJ6
contig_3	cds	2508927	2510153	-	JPEOAD_02329	istA	IS21 family transposase	GO:0004803, SO:0001217, UniParc:UPI000237F157, UniRef:UniRef100_A0A6S6PX27, UniRef:UniRef50_A0AA37M8I2, UniRef:UniRef90_A0A6S6PX27
contig_3	cds	2510212	2510925	+	JPEOAD_02330		Glycerol dehydrogenase large subunit	SO:0001217, UniRef:UniRef50_A0A7V8FH24
contig_3	cds	2511181	2512230	-	JPEOAD_02331		NAD(P)H-binding protein	RefSeq:WP_007398558.1, SO:0001217, UniParc:UPI0002080889, UniRef:UniRef100_A0A181C5F1, UniRef:UniRef50_K9DBG4, UniRef:UniRef90_A0A181C5F1
contig_3	cds	2512300	2513043	-	JPEOAD_02332		SDR family oxidoreductase	RefSeq:WP_007398557.1, SO:0001217, UniParc:UPI0002080888, UniRef:UniRef100_A0A181C5F9, UniRef:UniRef50_A0A378XQZ4, UniRef:UniRef90_A0A181C5F9
contig_3	cds	2513105	2513938	-	JPEOAD_02333		SDR family oxidoreductase	GO:0016491, RefSeq:WP_039998943.1, SO:0001217, UniParc:UPI00031BC6BD, UniRef:UniRef100_A0A181C5G1, UniRef:UniRef50_W0ACG3, UniRef:UniRef90_A0A181C5G1
contig_3	cds	2514056	2514970	+	JPEOAD_02334	lysR	LysR family transcriptional regulator	KEGG:K03566, RefSeq:WP_007398555.1, SO:0001217, UniParc:UPI0002080886, UniRef:UniRef100_A0A181C5G0, UniRef:UniRef50_A0A4Q8R1J6, UniRef:UniRef90_A0A181C5G0
contig_3	cds	2515025	2515972	-	JPEOAD_02335		Alpha/beta hydrolase	RefSeq:WP_007398554.1, SO:0001217, UniParc:UPI0002080885, UniRef:UniRef100_A0A181C5F7, UniRef:UniRef50_A0A6A7N7Y6, UniRef:UniRef90_A0A181C5F7
contig_3	cds	2515969	2517072	-	JPEOAD_02336		Alkene reductase	RefSeq:WP_007398553.1, SO:0001217, UniParc:UPI0002080884, UniRef:UniRef100_A0A181C5G7, UniRef:UniRef50_A0A0B6RVV8, UniRef:UniRef90_A0A181C5G7
contig_3	cds	2517197	2518105	+	JPEOAD_02337	lysR	LysR family transcriptional regulator	RefSeq:WP_007398552.1, SO:0001217, UniParc:UPI0002080883, UniRef:UniRef100_A0A181C5I5, UniRef:UniRef50_A0A511B5P7, UniRef:UniRef90_A0A181C5I5
contig_3	cds	2518124	2519044	-	JPEOAD_02338	lysR	LysR family transcriptional regulator	RefSeq:WP_007398551.1, SO:0001217, UniParc:UPI0002080882, UniRef:UniRef100_A0A181C5J3, UniRef:UniRef50_A0A0C6FIM1, UniRef:UniRef90_A0A181C5J3
contig_3	cds	2519158	2520420	+	JPEOAD_02339		Beta-lactamase family protein	SO:0001217, UniParc:UPI00030EA86D, UniRef:UniRef100_A0A858JSG4, UniRef:UniRef50_A0A0S9M1Z5, UniRef:UniRef90_A0A858JSG4
contig_3	cds	2520465	2521319	+	JPEOAD_02340		Oxidoreductase	SO:0001217, UniRef:UniRef50_L0KFP5, UniRef:UniRef90_A0A858JRB2
contig_3	cds	2521420	2522337	-	JPEOAD_02341	ydfG	SDR family oxidoreductase	COG:C, COG:COG4221, RefSeq:WP_039998938.1, SO:0001217, UniParc:UPI000586C7EA, UniRef:UniRef100_A0A181C5D8, UniRef:UniRef50_Q92W71, UniRef:UniRef90_A0A181C5D8
contig_3	cds	2522367	2523104	-	JPEOAD_02342	fabG	SDR family oxidoreductase	COG:COG1028, COG:I, RefSeq:WP_039998988.1, SO:0001217, UniParc:UPI0005869E76, UniRef:UniRef100_A0A181C5F0, UniRef:UniRef50_S2ZJB9, UniRef:UniRef90_A0A181C5F0
contig_3	cds	2523220	2524116	+	JPEOAD_02343	lysR	LysR family transcriptional regulator	KEGG:K18900, RefSeq:WP_039998986.1, SO:0001217, UniParc:UPI00030230CA, UniRef:UniRef100_A0A181C5F2, UniRef:UniRef50_A0A0S2EKP4, UniRef:UniRef90_A0A181C5F2
contig_3	cds	2524358	2526445	-	JPEOAD_02344	tkt	transketolase	EC:2.2.1.1, GO:0004802, KEGG:K00615, RefSeq:WP_007398544.1, SO:0001217, UniParc:UPI000208087B, UniRef:UniRef100_A0A181C5E7, UniRef:UniRef50_A0A511TCK4, UniRef:UniRef90_A0A181C5E7
contig_3	cds	2526703	2527761	-	JPEOAD_02345		hypothetical protein	SO:0001217, UniRef:UniRef50_A0A0N0MDZ5, UniRef:UniRef90_UPI0004D5A73C
contig_3	cds	2527844	2530384	-	JPEOAD_02346		Amino acid adenylation domain-containing protein	RefSeq:WP_050800670.1, SO:0001217, UniParc:UPI000300F5B3, UniRef:UniRef100_A0A181C5F6, UniRef:UniRef50_A0A0N1F9K1, UniRef:UniRef90_A0A181C5F6
contig_3	cds	2530485	2530745	-	JPEOAD_02347		hypothetical protein	RefSeq:WP_039998935.1, SO:0001217, UniParc:UPI00058736B4, UniRef:UniRef100_A0A181C5H5, UniRef:UniRef50_A0A181C5H5, UniRef:UniRef90_A0A181C5H5
contig_3	cds	2531171	2531980	-	JPEOAD_02348		ABC transporter permease	KEGG:K02069, RefSeq:WP_007398536.1, SO:0001217, UniParc:UPI0002080873, UniRef:UniRef100_A0A181C5I2, UniRef:UniRef50_K5XP23, UniRef:UniRef90_A0A181C5I2
contig_3	cds	2531977	2532612	-	JPEOAD_02349		ATP-binding cassette domain-containing protein	RefSeq:WP_007398535.1, SO:0001217, UniParc:UPI0002080772, UniRef:UniRef100_A0A858JKP3, UniRef:UniRef50_A0A0M0EEA9, UniRef:UniRef90_A0A858JKP3
contig_3	cds	2532696	2533574	-	JPEOAD_02350	tnp	IS3 family transposase ORF B	GO:0004803, SO:0001217, UniRef:UniRef50_A0A2E7C025, UniRef:UniRef90_G6XFB1
contig_3	cds	2533571	2533882	-	JPEOAD_02351	tnp	IS3 family transposase ORF A	SO:0001217, UniParc:UPI0001B5C0A1, UniRef:UniRef100_A0A149U6C2, UniRef:UniRef50_A0A2S3VXH0, UniRef:UniRef90_A0A2S3VXH0
contig_3	cds	2534240	2534659	-	JPEOAD_02352		Nickel/cobalt transporter regulator	RefSeq:WP_223846581.1, SO:0001217, UniParc:UPI00030D131A, UniRef:UniRef100_A0A858JRA4, UniRef:UniRef50_A0A149TML6, UniRef:UniRef90_A0A858JRA4
contig_3	cds	2534791	2535147	+	JPEOAD_02353		Helix-turn-helix transcriptional regulator	RefSeq:WP_007398532.1, SO:0001217, UniParc:UPI000208076F, UniRef:UniRef100_A0A181C996, UniRef:UniRef50_A0A1L3LZE9, UniRef:UniRef90_A0A181C996
contig_3	cds	2535251	2535949	+	JPEOAD_02354	arsH	arsenical resistance protein ArsH	GO:0046685, KEGG:K11811, RefSeq:WP_007398531.1, SO:0001217, UniParc:UPI000208076E, UniRef:UniRef100_A0A181C999, UniRef:UniRef50_P74312, UniRef:UniRef90_A0A181C999
contig_3	cds	2536530	2538128	+	JPEOAD_02355		B12-binding domain-containing radical SAM protein	EC:2.1.1.-, KEGG:K22705, RefSeq:WP_112209957.1, SO:0001217, UniParc:UPI0007DE1C62, UniRef:UniRef100_A0A181C9A2, UniRef:UniRef50_J6LA26, UniRef:UniRef90_A0A181C9A2
contig_3	cds	2538373	2539680	+	JPEOAD_02356		Carbohydrate porin	SO:0001217, UniRef:UniRef50_A0A0M0ED28, UniRef:UniRef90_A0A858JM19
contig_3	cds	2539745	2541181	-	JPEOAD_02357		Carbohydrate porin	RefSeq:WP_007398526.1, SO:0001217, UniParc:UPI0002080769, UniRef:UniRef100_A0A858JJ89, UniRef:UniRef50_A0A347WB06, UniRef:UniRef90_A0A858JJ89
contig_3	cds	2541707	2542183	+	JPEOAD_02358		Lipoprotein	RefSeq:WP_034932743.1, SO:0001217, UniParc:UPI0004D46DE5, UniRef:UniRef100_A0A181C9D4, UniRef:UniRef50_A0A0N1N3Z9, UniRef:UniRef90_A0A181C9D4
contig_3	cds	2542180	2542941	+	JPEOAD_02359		hypothetical protein	PFAM:PF01292.26
contig_3	cds	2542925	2543638	+	JPEOAD_02360	ccc1	VIT family protein	COG:COG1814, COG:P, SO:0001217, UniRef:UniRef50_Q1QFN0, UniRef:UniRef90_A0A2V4RIX9
contig_3	cds	2543876	2544562	-	JPEOAD_02361		Response regulator transcription factor	RefSeq:WP_039998928.1, SO:0001217, UniParc:UPI0002E0B96E, UniRef:UniRef100_A0A181C9B0, UniRef:UniRef50_A0A4Y3TJE4, UniRef:UniRef90_A0A181C9B0
contig_3	cds	2544951	2546348	+	JPEOAD_02362		histidine kinase	SO:0001217, UniRef:UniRef50_A0A850P4Z6, UniRef:UniRef90_A0A858JIE7
contig_3	cds	2546768	2547994	+	JPEOAD_02363	istA	IS21 family transposase	GO:0004803, SO:0001217, UniParc:UPI000237F157, UniRef:UniRef100_A0A6S6PX27, UniRef:UniRef50_A0AA37M8I2, UniRef:UniRef90_A0A6S6PX27
contig_3	cds	2547991	2548836	+	JPEOAD_02364	istB	IS21-like element helper ATPase IstB	GO:0005524, RefSeq:WP_007396167.1, SO:0001217, UniParc:UPI000207F854, UniRef:UniRef100_A0A6S6PR21, UniRef:UniRef50_A0A255YYW3, UniRef:UniRef90_A0A177JUJ6
contig_3	cds	2548929	2549867	+	JPEOAD_02365		putative membrane transporter protein	RefSeq:WP_112210186.1, SO:0001217, UniParc:UPI0007DD208E, UniRef:UniRef100_A0A181CAK8, UniRef:UniRef50_G2I831, UniRef:UniRef90_A0A181CAK8
contig_3	cds	2550124	2550408	+	JPEOAD_02366		hypothetical protein	RefSeq:WP_007398515.1, SO:0001217, UniParc:UPI000208075E, UniRef:UniRef100_A0A181CAJ1, UniRef:UniRef50_A0A181CAJ1, UniRef:UniRef90_A0A181CAJ1
contig_3	cds	2550456	2551115	-	JPEOAD_02367		TetR/AcrR family transcriptional regulator	RefSeq:WP_034932552.1, SO:0001217, UniParc:UPI0002F0C7EC, UniRef:UniRef100_A0A858JRX0, UniRef:UniRef50_A0A2S3W2Q6, UniRef:UniRef90_A0A858JRX0
contig_3	cds	2551303	2551464	+	JPEOAD_02368		hypothetical protein	
contig_3	cds	2551687	2553177	+	JPEOAD_02369		carbohydrate porin	SO:0001217, UniRef:UniRef50_A0A0U5F4J6, UniRef:UniRef90_UPI001FCA27BB
contig_3	cds	2553313	2554569	+	JPEOAD_02370	araJ	MFS transporter	COG:COG2814, COG:G, KEGG:K08178, RefSeq:WP_007398510.1, SO:0001217, UniParc:UPI0002080759, UniRef:UniRef100_A0A181CAL4, UniRef:UniRef50_A0A149TRT4, UniRef:UniRef90_A0A850NZH5
contig_3	cds	2554971	2555285	+	JPEOAD_02371		General stress protein	KEGG:K06884, RefSeq:WP_007398508.1, SO:0001217, UniParc:UPI0002080757, UniRef:UniRef100_A0A181CAL7, UniRef:UniRef50_A0A1G7T1M6, UniRef:UniRef90_A0A181CAL7
contig_3	cds	2555422	2555811	+	JPEOAD_02372		PRC-barrel domain containing protein	RefSeq:WP_007398507.1, SO:0001217, UniParc:UPI0002080756, UniRef:UniRef100_A0A181CAP8, UniRef:UniRef50_A0A4P5P4Z3, UniRef:UniRef90_A0A181CAP8
contig_3	cds	2556214	2556840	-	JPEOAD_02373		TetR/AcrR family transcriptional regulator	SO:0001217, UniRef:UniRef50_A0A858JP15, UniRef:UniRef90_A0A858JP15
contig_3	cds	2556939	2558132	+	JPEOAD_02374		Alpha/beta hydrolase	RefSeq:WP_007398503.1, SO:0001217, UniParc:UPI0002080752, UniRef:UniRef100_UPI0002080752, UniRef:UniRef50_C7JHK5, UniRef:UniRef90_A0A858JK72
contig_3	cds	2558522	2558854	+	JPEOAD_02375		DUF2934 domain-containing protein	RefSeq:WP_007398501.1, SO:0001217, UniParc:UPI0002080750, UniRef:UniRef100_A0A181CAJ6, UniRef:UniRef50_A0A511XDW0, UniRef:UniRef90_G2I461
contig_3	cds	2559149	2559325	+	JPEOAD_02376		hypothetical protein	RefSeq:WP_157772009.1, SO:0001217, UniParc:UPI0007DDED69, UniRef:UniRef100_A0A181CAI0, UniRef:UniRef50_A0A181CAI0, UniRef:UniRef90_A0A181CAI0
contig_3	cds	2559358	2559522	+	JPEOAD_02377		hypothetical protein	RefSeq:WP_007398499.1, SO:0001217, UniParc:UPI000208074E, UniRef:UniRef100_A0A181CAM4, UniRef:UniRef50_A0A181CAM4, UniRef:UniRef90_A0A181CAM4
contig_3	cds	2559860	2560648	-	JPEOAD_02378		SDR family oxidoreductase	RefSeq:WP_039998969.1, SO:0001217, UniParc:UPI0002E07FC6, UniRef:UniRef100_A0A181CAI3, UniRef:UniRef50_A0A172UFQ7, UniRef:UniRef90_A0A181CAI3
contig_3	cds	2560826	2561008	-	JPEOAD_02379		Cytochrome c	RefSeq:WP_007398497.1, SO:0001217, UniParc:UPI000208074C, UniRef:UniRef100_A0A181CAM3, UniRef:UniRef50_A0A181CAM3, UniRef:UniRef90_A0A181CAM3
contig_3	cds	2561176	2561874	+	JPEOAD_02380		Sulfotransferase family protein	RefSeq:WP_007398496.1, SO:0001217, UniParc:UPI000208074B, UniRef:UniRef100_A0A181CAK5, UniRef:UniRef50_A0A318R5A3, UniRef:UniRef90_A0A181CAK5
contig_3	cds	2562059	2562388	+	JPEOAD_02381		hypothetical protein	
contig_3	cds	2562719	2562880	+	JPEOAD_02382		DUF2934 domain-containing protein	RefSeq:WP_007398493.1, SO:0001217, UniParc:UPI0002080748, UniRef:UniRef100_A0A181CAP2, UniRef:UniRef50_A0A0M0EKH1, UniRef:UniRef90_A0A181CAP2
contig_3	cds	2563025	2563264	-	JPEOAD_02383		hypothetical protein	RefSeq:WP_112210005.1, SO:0001217, UniParc:UPI0007DE2C38, UniRef:UniRef100_A0A181CAK9, UniRef:UniRef50_A0A181CAK9, UniRef:UniRef90_A0A181CAK9
contig_3	cds	2563339	2563734	-	JPEOAD_02384		HTH merR-type domain-containing protein	RefSeq:WP_007398491.1, SO:0001217, UniParc:UPI0002080746, UniRef:UniRef100_A0A181CAH0, UniRef:UniRef50_A0A0M0EKF1, UniRef:UniRef90_A0A181CAH0
contig_3	cds	2563946	2564320	+	JPEOAD_02385		DUF952 domain-containing protein	RefSeq:WP_034932564.1, SO:0001217, UniParc:UPI000317B398, UniRef:UniRef100_A0A181CAI5, UniRef:UniRef50_G2I457, UniRef:UniRef90_A0A181CAI5
contig_3	cds	2564353	2565156	-	JPEOAD_02386	mgtC	Protein MgtC	KEGG:K07507, RefSeq:WP_034932566.1, SO:0001217, UniParc:UPI0004D51811, UniRef:UniRef100_A0A181CAH1, UniRef:UniRef50_A0A318QT86, UniRef:UniRef90_A0A181CAH1
contig_3	cds	2565211	2565360	-	JPEOAD_02387		hypothetical protein	RefSeq:WP_007398488.1, SO:0001217, UniParc:UPI0002080743, UniRef:UniRef100_A0A181CAL6, UniRef:UniRef50_A0A181CAL6, UniRef:UniRef90_A0A181CAL6
contig_3	cds	2565462	2566061	-	JPEOAD_02388		Lipoprotein	RefSeq:WP_007398487.1, SO:0001217, UniParc:UPI0002080742, UniRef:UniRef100_A0A858JMS5, UniRef:UniRef50_A0A0D6QCA9, UniRef:UniRef90_A0A858JMS5
contig_3	cds	2566208	2566591	-	JPEOAD_02389		hypothetical protein	SO:0001217, UniRef:UniRef50_G2I452, UniRef:UniRef90_A0A858JEJ1
contig_3	cds	2566548	2567039	-	JPEOAD_02390		hypothetical protein	RefSeq:WP_007398485.1, SO:0001217, UniParc:UPI0002080740, UniRef:UniRef100_A0A181CAJ5, UniRef:UniRef50_A0A9N7CPN5, UniRef:UniRef90_A0A181CAJ5
contig_3	cds	2567036	2567503	-	JPEOAD_02391		DUF1515 domain-containing protein	RefSeq:WP_007398484.1, SO:0001217, UniParc:UPI000208073F, UniRef:UniRef100_A0A181CAJ7, UniRef:UniRef50_A0A252BS35, UniRef:UniRef90_A0A181CAJ7
contig_3	cds	2567566	2568057	-	JPEOAD_02392		Outer membrane protein	RefSeq:WP_007398483.1, SO:0001217, UniParc:UPI000208073E, UniRef:UniRef100_A0A181CAN0, UniRef:UniRef50_A0A0D6QA93, UniRef:UniRef90_A0A181CAN0
contig_3	cds	2568068	2569696	-	JPEOAD_02393		Glycine-rich domain-containing protein	RefSeq:WP_007398482.1, SO:0001217, UniParc:UPI000208073D, UniRef:UniRef100_UPI000208073D, UniRef:UniRef50_A0A318Q8D8, UniRef:UniRef90_UPI000A9ABDF2
contig_3	cds	2569696	2570322	-	JPEOAD_02394		Phage tail protein	RefSeq:WP_039998921.1, SO:0001217, UniParc:UPI00031FE55C, UniRef:UniRef100_A0A181CAG3, UniRef:UniRef50_A0A0D6NLK9, UniRef:UniRef90_A0A850P706
